Episode,Reward,Steps,Exploration Rate
26676,1035.0,4539954,0.32142577205719114
26677,637.0,4540026,0.3214199864446408
26678,611.0,4540114,0.32141291528183724
26679,1035.0,4540291,0.32139869307322505
26680,237.0,4540323,0.3213961218936434
26681,611.0,4540382,0.3213913813352139
26682,1350.0,4540526,0.32137981145229705
26683,652.0,4540606,0.32137338391953923
26684,1033.0,4540792,0.3213584404027565
26685,1926.0,4540987,0.32134277455868443
26686,814.0,4541137,0.32133072442907185
26687,1045.0,4541273,0.3213197993688012
26688,1329.0,4541430,0.32130718781260126
26689,653.0,4541501,0.3213014846599195
26690,1044.0,4541647,0.3212897573682863
26691,652.0,4541724,0.32128357259921153
26692,1859.0,4541916,0.3212681513559098
26693,245.0,4541945,0.32126582216996435
26694,1027.0,4542151,0.3212492774040835
26695,1709.0,4542415,0.3212280756487873
26696,251.0,4542445,0.3212256664469529
26697,3035.0,4542876,0.3211910562417203
26698,1046.0,4543011,0.321180216225142
26699,806.0,4543144,0.3211695371591566
26700,1325.0,4543308,0.32115636947642456
26701,244.0,4543340,0.3211538002354242
26702,611.0,4543401,0.3211489026767017
26703,608.0,4543459,0.3211442460507908
26704,1687.0,4543674,0.32112698500930015
26705,1856.0,4543866,0.32111157128202317
26706,247.0,4543893,0.32110940378596103
26707,250.0,4543922,0.3211070757509314
26708,249.0,4543949,0.32110490828521404
26709,1052.0,4544062,0.3210958371985495
26710,2632.0,4544401,0.32106862547605514
26711,2306.0,4544948,0.32102472233797275
26712,608.0,4545028,0.32101830190692704
26713,1318.0,4545224,0.3210025723935415
26714,1310.0,4545469,0.3209829115856405
26715,1916.0,4545708,0.32096373342722656
26716,591.0,4545808,0.3209557094331871
26717,712.0,4545981,0.3209418283971966
26718,761.0,4546222,0.3209224922321241
26719,1339.0,4546404,0.3209078905890902
26720,1697.0,4546575,0.3208941720682862
26721,1576.0,4546766,0.3208788497354759
26722,1038.0,4546937,0.3208651324561422
26723,818.0,4547065,0.32085486493489995
26724,653.0,4547139,0.3208489291740619
26725,1054.0,4547239,0.32084090805009324
26726,1857.0,4547445,0.32082438516672884
26727,248.0,4547474,0.32082205919807694
26728,1346.0,4547634,0.3208092265707575
26729,1041.0,4547785,0.32079711624952273
26730,1690.0,4548025,0.32077786899756267
26731,613.0,4548101,0.32077177427518905
26732,250.0,4548133,0.3207692081109384
26733,611.0,4548197,0.32076407584402467
26734,607.0,4548254,0.32075950498793937
26735,609.0,4548317,0.32075445306488765
26736,1067.0,4548460,0.3207429862967253
26737,609.0,4548526,0.32073769408045005
26738,3037.0,4548919,0.32070618314606325
26739,2614.0,4549356,0.320671147905005
26740,1071.0,4549473,0.3206617684099309
26741,1580.0,4549647,0.32064781992464103
26742,1579.0,4549835,0.320632749829369
26743,610.0,4549900,0.32062753958886525
26744,250.0,4549928,0.3206252952036628
26745,1330.0,4550086,0.32061263075304225
26746,1051.0,4550199,0.3206035735730232
26747,1049.0,4550325,0.3205934747182498
26748,816.0,4550465,0.32058225414159175
26749,654.0,4550533,0.3205768042889133
26750,1859.0,4550747,0.32055965388651486
26751,1917.0,4550979,0.320541061963434
26752,244.0,4551019,0.3205378565684403
26753,613.0,4551112,0.3205304041489772
26754,608.0,4551195,0.32052375321126253
26755,625.0,4551273,0.320517503058232
26756,1578.0,4551440,0.32050412173014187
26757,248.0,4551470,0.32050171795794224
26758,1344.0,4551631,0.32048881802179313
26759,816.0,4551767,0.3204779215858573
26760,654.0,4551837,0.32047231327060066
26761,2358.0,4552121,0.3204495605412428
26762,633.0,4552202,0.32044307150253154
26763,1034.0,4552393,0.32042777070926187
26764,618.0,4552458,0.3204225637996425
26765,1406.0,4552732,0.32040061560301
26766,1331.0,4552885,0.3203883605123097
26767,1345.0,4553038,0.32037610589035764
26768,1863.0,4553225,0.32036112865562866
26769,609.0,4553293,0.3203556825620518
26770,1577.0,4553507,0.3203385439893509
26771,1849.0,4553787,0.3203161210732763
26772,1576.0,4553942,0.32030370906251576
26773,235.0,4553974,0.3203011466427723
26774,244.0,4554004,0.32029874439288036
26775,1047.0,4554133,0.3202884149236446
26776,1569.0,4554371,0.3202693583275114
26777,1857.0,4554562,0.3202540658288488
26778,620.0,4554625,0.3202490218664021
26779,1026.0,4554858,0.320230367901846
26780,607.0,4554926,0.32022492403118347
26781,1437.0,4555093,0.32021155491801434
26782,610.0,4555169,0.3202054709555074
26783,251.0,4555196,0.3202033095756026
26784,1039.0,4555364,0.32018986131733307
26785,1340.0,4555543,0.3201755331398418
26786,1431.0,4555715,0.320161765886192
26787,1030.0,4555927,0.3201447977601361
26788,1345.0,4556053,0.32013471335657484
26789,1860.0,4556268,0.32011750657601507
26790,653.0,4556339,0.32011182453999054
26791,1588.0,4556498,0.3200991003462679
26792,1681.0,4556748,0.3200790947751734
26793,1026.0,4556975,0.3200609307996794
26794,653.0,4557049,0.32005500972648876
26795,652.0,4557129,0.3200486086895038
26796,652.0,4557205,0.3200425278229461
26797,614.0,4557281,0.32003644707192347
26798,249.0,4557308,0.3200342868329263
26799,640.0,4557443,0.32002348585666157
26800,654.0,4557511,0.3200180455029643
26801,247.0,4557541,0.32001564537632315
26802,3045.0,4557925,0.3199849253451078
26803,1688.0,4558207,0.31996236720023175
26804,1046.0,4558350,0.31995092874863656
26805,600.0,4558455,0.31994253014593804
26806,250.0,4558484,0.3199402105707126
26807,1136.0,4558741,0.3199196550699634
26808,2326.0,4559182,0.3198843858678289
26809,1056.0,4559298,0.31987510935398794
26810,739.0,4559449,0.3198630342950169
26811,616.0,4559536,0.3198560773488075
26812,1431.0,4559700,0.3198429635168305
26813,1027.0,4559965,0.3198217746197358
26814,1027.0,4560184,0.3198042648547183
26815,234.0,4560220,0.3198013866289265
26816,1427.0,4560431,0.3197845175485966
26817,1336.0,4560561,0.3197741247193601
26818,653.0,4560633,0.319768368836198
26819,653.0,4560705,0.31976261305664083
26820,602.0,4560768,0.3197575768345154
26821,652.0,4560843,0.31975158143540655
26822,1057.0,4561033,0.3197363935941014
26823,1345.0,4561189,0.3197239241163473
26824,239.0,4561219,0.3197215261956087
26825,654.0,4561288,0.3197160110461599
26826,1032.0,4561484,0.31970034534347097
26827,631.0,4561561,0.3196941911702871
26828,241.0,4561593,0.3196916336266678
26829,1352.0,4561759,0.3196783666975027
26830,1697.0,4561968,0.3196616639371159
26831,651.0,4562052,0.3196549511118181
26832,1140.0,4562237,0.3196401674103548
26833,1860.0,4562458,0.3196225077767474
26834,1036.0,4562648,0.31960732606629655
26835,1321.0,4562827,0.31959302395667744
26836,1920.0,4563069,0.3195736891611919
26837,2307.0,4563602,0.31953110879876234
26838,1854.0,4563846,0.3195116179931623
26839,1428.0,4564037,0.31949636167574147
26840,761.0,4564163,0.31948629769759773
26841,1327.0,4564333,0.31947271981677844
26842,652.0,4564408,0.31946672975868934
26843,1333.0,4564541,0.319456107665189
26844,764.0,4564675,0.31944540606349536
26845,1033.0,4564873,0.3194295939052706
26846,1914.0,4565064,0.31941434150440695
26847,654.0,4565134,0.319408751801641
26848,809.0,4565307,0.3193949376701296
26849,1432.0,4565496,0.3193798466139653
26850,1416.0,4565783,0.31935693192917725
26851,653.0,4565856,0.31935110371762276
26852,2359.0,4566141,0.3193283507592195
26853,248.0,4566172,0.31932587597378126
26854,1324.0,4566344,0.3193121452546087
26855,1043.0,4566484,0.31930096952370246
26856,654.0,4566552,0.31929554145267947
26857,604.0,4566618,0.3192902731190501
26858,653.0,4566689,0.319284605766291
26859,2595.0,4567235,0.3192410263865109
26860,605.0,4567304,0.3192355195256134
26861,653.0,4567376,0.31922977333725866
26862,1329.0,4567560,0.3192150891035875
26863,1895.0,4567861,0.3191910690688919
26864,242.0,4567890,0.3191887549417402
26865,1066.0,4568039,0.31917686538057516
26866,652.0,4568114,0.31917088086970535
26867,1049.0,4568224,0.3191621037900685
26868,234.0,4568258,0.3191593909233765
26869,240.0,4568287,0.31915707702589063
26870,1043.0,4568440,0.31914486949963666
26871,236.0,4568472,0.3191423163505738
26872,241.0,4568505,0.31913968343699517
26873,247.0,4568536,0.31913721011372315
26874,1041.0,4568699,0.31912420553575377
26875,720.0,4568849,0.3191122386009301
26876,1346.0,4568997,0.3191004316650541
26877,608.0,4569069,0.31909468790825934
26878,2352.0,4569381,0.3190697994901488
26879,1048.0,4569504,0.3190599882434354
26880,1698.0,4569686,0.3190454713424156
26881,1581.0,4569852,0.3190322312284325
26882,1318.0,4570027,0.3190182738718891
26883,1574.0,4570227,0.31900232335496576
26884,607.0,4570287,0.31899753835540423
26885,1687.0,4570495,0.3189809509126113
26886,1577.0,4570707,0.3189640453680981
26887,653.0,4570780,0.31895822432665877
26888,766.0,4570903,0.3189484165108294
26889,716.0,4571026,0.3189386089965857
26890,652.0,4571104,0.3189323897535698
26891,786.0,4571254,0.318920430011704
26892,1427.0,4571455,0.3189044046607307
26893,613.0,4571516,0.3188995414050335
26894,1430.0,4571699,0.31888495208292167
26895,1920.0,4571954,0.31886462381265324
26896,1340.0,4572130,0.3188505940761043
26897,2625.0,4572492,0.31882173939942343
26898,1292.0,4572767,0.3187998211555451
26899,1045.0,4572893,0.31878977911808504
26900,652.0,4572971,0.31878356277722386
26901,651.0,4573054,0.3187769480860962
26902,652.0,4573130,0.31877089138086345
26903,620.0,4573201,0.3187652332470495
26904,1335.0,4573405,0.31874897663266677
26905,652.0,4573482,0.3187428407731566
26906,609.0,4573556,0.31873694408440895
26907,807.0,4573740,0.3187222825203648
26908,1043.0,4573876,0.31871144614562247
26909,818.0,4574004,0.31870124754124807
26910,247.0,4574031,0.3186990963148184
26911,230.0,4574065,0.31869638738367373
26912,626.0,4574142,0.31869025253649697
26913,1403.0,4574411,0.3186688213349642
26914,608.0,4574485,0.3186629260155636
26915,1695.0,4574661,0.3186489051535257
26916,2333.0,4575057,0.3186173604694558
26917,1690.0,4575282,0.31859943874474
26918,1333.0,4575496,0.31858239412858175
26919,2331.0,4575912,0.3185492632782806
26920,610.0,4575979,0.31854392762213923
26921,247.0,4576011,0.31854137928059273
26922,651.0,4576095,0.3185346899810287
26923,751.0,4576225,0.3185243377705332
26924,1836.0,4576466,0.3185051472549012
26925,1336.0,4576648,0.31849065559857526
26926,1436.0,4576799,0.31847863280175354
26927,817.0,4576934,0.318467884327933
26928,705.0,4577110,0.31845387204754144
26929,247.0,4577138,0.31845164287796024
26930,1049.0,4577252,0.3184425671343325
26931,251.0,4577284,0.3184400196036668
26932,1142.0,4577461,0.31842592894279415
26933,1922.0,4577678,0.3184086548025528
26934,1706.0,4577883,0.3183923367751053
26935,1019.0,4578139,0.31837196031505544
26936,1049.0,4578250,0.3183631256146331
26937,604.0,4578318,0.31835771348682357
26938,1669.0,4578608,0.31833463338637125
26939,1339.0,4578796,0.3183196720083249
26940,814.0,4578945,0.31830781481990034
26941,814.0,4579095,0.31829587849915847
26942,1924.0,4579312,0.318278611413963
26943,236.0,4579347,0.31827582648794867
26944,1325.0,4579483,0.3182650052924553
26945,618.0,4579566,0.3182584013612853
26946,606.0,4579633,0.31825307057704083
26947,1333.0,4579852,0.3182356466962295
26948,1326.0,4579981,0.31822538376083004
26949,3005.0,4580535,0.3181813125916626
26950,1436.0,4580672,0.31817041506696375
26951,1691.0,4580912,0.3181513254123662
26952,1926.0,4581114,0.3181352591740981
26953,725.0,4581227,0.3181262719788465
26954,2350.0,4581553,0.3181003457409444
26955,626.0,4581646,0.31809294999295623
26956,608.0,4581803,0.31808046508812454
26957,614.0,4581862,0.3180757734352785
26958,1343.0,4582037,0.31806185792285335
26959,1436.0,4582194,0.31804937423836155
26960,791.0,4582454,0.3180287016983139
26961,1923.0,4582652,0.3180129596652284
26962,1061.0,4582823,0.31799936490009145
26963,250.0,4582851,0.31799713891204956
26964,2346.0,4583210,0.3179685999459661
26965,811.0,4583371,0.31795580196577833
26966,1328.0,4583524,0.3179436403874228
26967,1342.0,4583689,0.3179305254811123
26968,246.0,4583718,0.31792822049286984
26969,640.0,4583855,0.31791733163642805
26970,235.0,4583888,0.3179147088289329
26971,654.0,4583958,0.31790914536951254
26972,232.0,4583992,0.31790644315292316
26973,756.0,4584105,0.31789746242163375
26974,1037.0,4584308,0.3178813295327725
26975,1342.0,4584483,0.317867422527083
26976,1341.0,4584659,0.3178534366664328
26977,1049.0,4584775,0.3178442190492721
26978,605.0,4584861,0.3178373854711687
26979,624.0,4584927,0.31783214119691755
26980,242.0,4584958,0.31782967800705997
26981,2352.0,4585277,0.3178043320977486
26982,1049.0,4585404,0.3177942419691234
26983,1696.0,4585586,0.3177797826582564
26984,1055.0,4585708,0.31777009052147825
26985,733.0,4585793,0.31776333797795575
26986,1909.0,4586031,0.3177444316194496
26987,1322.0,4586228,0.3177287830895823
26988,2358.0,4586516,0.31770590743787047
26989,652.0,4586592,0.3176998710822192
26990,1431.0,4586771,0.31768565432931145
26991,1051.0,4586886,0.3176765209968988
26992,609.0,4586955,0.31767104112348993
26993,2355.0,4587256,0.3176471372740478
26994,1926.0,4587452,0.3176315729437029
26995,1910.0,4587738,0.31760886309528236
26996,1856.0,4587968,0.31759060110840626
26997,1350.0,4588102,0.31757996200014377
26998,609.0,4588166,0.3175748807607659
26999,2321.0,4588657,0.31753590083171657
27000,1161.0,4588786,0.31752566046276026
27001,1322.0,4588970,0.31751105461648865
27002,1030.0,4589186,0.3174939094803167
27003,1687.0,4589382,0.3174783526579506
27004,1047.0,4589514,0.31746787604386695
27005,773.0,4589664,0.31745597122024244
27006,632.0,4589738,0.3174500983383643
27007,1042.0,4589885,0.31743843226015594
27008,604.0,4589965,0.31743208355420344
27009,1129.0,4590184,0.31741470462120663
27010,1149.0,4590326,0.31740343659779097
27011,234.0,4590360,0.3174007386797084
27012,1899.0,4590630,0.31737931485022897
27013,650.0,4590717,0.31737241192433624
27014,1336.0,4590912,0.31735694039444046
27015,590.0,4591012,0.31734900656911097
27016,2638.0,4591342,0.31732282635274156
27017,1048.0,4591468,0.3173128308398907
27018,1040.0,4591630,0.31729997992886605
27019,650.0,4591717,0.31729307872848983
27020,761.0,4591834,0.31728379804050644
27021,247.0,4591861,0.31728165638182976
27022,1331.0,4592004,0.3172703137639451
27023,247.0,4592031,0.317268172196287
27024,1330.0,4592170,0.317257147317482
27025,652.0,4592245,0.317251198800993
27026,652.0,4592321,0.31724517108472494
27027,622.0,4592384,0.31724017451200326
27028,250.0,4592413,0.31723787452878766
27029,1687.0,4592630,0.317220664838758
27030,1046.0,4592759,0.3172104346359996
27031,654.0,4592829,0.3172048835012715
27032,1721.0,4593023,0.3171894994355632
27033,808.0,4593200,0.3171754641089907
27034,1682.0,4593495,0.31715207327813305
27035,1044.0,4593632,0.3171412110042814
27036,234.0,4593668,0.31713835674586927
27037,653.0,4593740,0.3171326483061097
27038,1269.0,4594153,0.31709990604642296
27039,1152.0,4594288,0.3170892041038508
27040,228.0,4594325,0.31708627104191134
27041,3036.0,4594751,0.3170525031479929
27042,1337.0,4594942,0.31703736425051715
27043,1845.0,4595216,0.31701564793214076
27044,605.0,4595286,0.31701010020615045
27045,1700.0,4595478,0.3169948840846263
27046,612.0,4595550,0.31698917822735156
27047,2341.0,4595927,0.31695930340143835
27048,2338.0,4596305,0.3169293521587375
27049,817.0,4596436,0.3169189728911169
27050,234.0,4596468,0.3169164375491578
27051,1048.0,4596586,0.3169070886509772
27052,609.0,4596650,0.31690201817748814
27053,652.0,4596729,0.31689575942365134
27054,1869.0,4596968,0.316876825465314
27055,1689.0,4597184,0.3168597145765959
27056,639.0,4597326,0.31684846625497987
27057,1326.0,4597505,0.31683428760159027
27058,1858.0,4597732,0.3168163077637017
27059,654.0,4597802,0.3168107635261342
27060,243.0,4597834,0.31680822904984673
27061,1056.0,4598015,0.31679389380002587
27062,1854.0,4598256,0.31677480754051474
27063,626.0,4598341,0.31676807614653346
27064,653.0,4598414,0.3167622951811718
27065,599.0,4598483,0.31675683107802416
27066,611.0,4598550,0.31675152544487445
27067,1864.0,4598744,0.31673616336650146
27068,625.0,4598832,0.316729195246685
27069,1335.0,4598966,0.316718584995039
27070,1036.0,4599135,0.31670520391582585
27071,1296.0,4599463,0.3166792351505888
27072,1049.0,4599586,0.31666949741260786
27073,1339.0,4599742,0.31665714754148744
27074,246.0,4599771,0.31665485178520264
27075,1148.0,4599940,0.31664147339866106
27076,251.0,4599970,0.31663909859621886
27077,251.0,4599998,0.31663688213000873
27078,653.0,4600068,0.3166313410323622
27079,1017.0,4600453,0.31660086672857357
27080,243.0,4600482,0.31659857138032316
27081,1435.0,4600622,0.31658749062285263
27082,653.0,4600694,0.31658179209859516
27083,1052.0,4600831,0.31657094935654206
27084,1336.0,4601038,0.31655456723175396
27085,1335.0,4601247,0.3165380276856458
27086,1050.0,4601363,0.3165288482147972
27087,1040.0,4601516,0.31651674121638573
27088,1014.0,4601807,0.3164937154581528
27089,226.0,4601845,0.3164907087817615
27090,1050.0,4601950,0.3164824010086562
27091,223.0,4601988,0.3164793944397516
27092,1434.0,4602126,0.3164684760876198
27093,654.0,4602196,0.3164629379370542
27094,2327.0,4602629,0.3164286826738355
27095,618.0,4602715,0.31642187952944073
27096,1922.0,4602932,0.3164047141059447
27097,240.0,4602965,0.3164021037774942
27098,1323.0,4603197,0.3163837529853567
27099,653.0,4603269,0.31637805812834413
27100,1583.0,4603439,0.31636461234491575
27101,1047.0,4603572,0.31635409339511744
27102,618.0,4603665,0.31634673824702947
27103,654.0,4603734,0.316341281312178
27104,735.0,4603813,0.3163350336327863
27105,640.0,4603949,0.31632427842313643
27106,1034.0,4604136,0.3163094906069374
27107,764.0,4604531,0.3162782565830366
27108,740.0,4604646,0.3162691637127326
27109,621.0,4604731,0.3162624430635699
27110,1707.0,4604904,0.3162487650069857
27111,2624.0,4605266,0.31622014578521057
27112,1337.0,4605459,0.3162048885293512
27113,634.0,4605544,0.3161981692460216
27114,1319.0,4605774,0.3161799883717213
27115,778.0,4605927,0.3161678947169454
27116,653.0,4605997,0.3161623618265084
27117,653.0,4606070,0.3161565919153337
27118,1345.0,4606225,0.31614434108322526
27119,1691.0,4606417,0.3161291665171469
27120,606.0,4606500,0.316122606904177
